,text,label
1680,刀劍神域音樂大串燒星爆分鐘不間斷✨萬訂閱特別企劃✨⚔️首播連結：最近頻道在我一陣忙碌中偷偷來到萬訂閱非常感謝大家的支持這次依照慣例也要給大家來個超的大串燒囉這次的刀劍選曲真的很困難幾乎每一首歌都是想彈的經典曲目所以一不小心就爆表選了首歌🤣今晚大家一起星爆起來吧🎹樂譜連結影片內文留言置頂處刀劍神域萬訂閱特別企劃超大串燒艾恩葛朗特篇篇死槍篇外傳序列爭戰愛麗絲味春捲自編自彈,1
1681,何度🍡最近很失憶又忘記補影片在粉專這首經典的神隱少女主題曲大家記得再刷遍唷神隱少女永遠同在千與千尋何度宮崎駿味春捲自編自彈,1
1682,看輕小說有更聰明的方式✨☆電子書✨最近大家還在買實體小說漫畫嗎推薦一個更方便的平台電子書上面有各種你想得到的輕小說漫畫雜誌等書籍我也入手了最近想追的無職轉生準備暴追一波魯迪不可以色色🎉優惠活動火熱進行中粉絲專屬元優惠券👉新會員首購不限金額最低折👉電子書正夯無職轉生到了異世界就拿出真本事台灣角川,1
1683,明星白銀🔥鬼滅之刃新曲你聽了嗎這次一次錄了片頭及片尾完整版希望大家會喜歡這樣的小小串燒感謝黃品舒支援禮服🥰鬼滅刃明星白銀無限列車味春捲自編自彈,1
1684,最近太忙完全忘記萬訂閱要慶祝😱我我來準備生一個猛的給大家來猜猜看這次大串燒的主題吧,1
1685,鬼滅之刃新歌明星白銀鋼琴組曲完整版樂譜釋出🔴官方在這週釋出完整版的白銀了那我就來編個無限列車篇小小串燒吧大家比較喜歡還是呢我比較偏向明星但是唱的都好聽啦ﾟヽ´∀`ﾉﾟ完整版樂譜同步釋出大家可以購買的樂譜支持我辛苦打的譜唷❤️🎹樂譜連結在影片內文留言置頂處🎶加入我的頻道會員支持繼續改編優質音樂唷鬼滅刃明星白銀無限列車味春捲自編自彈,1
1686,怒逛一波史萊姆溫泉祭主題快閃店前兩天我跑去大直完全抵擋不住萌王的誘惑除了入手史萊姆體重計造型杯子與舒壓槌之外還吃了利姆路造型的雞蛋糕超級好吃😍😍木棉花舉辦的關於我轉生變成史萊姆這檔事主題快閃店除了有滿滿的週邊可以購買還有許多攝影區可以讓萌王粉絲們拍到手軟大家記得在月日前去逛一波唷木棉花關於我轉生變成史萊姆這檔事快閃店史萊姆溫泉祭,1
1687,❤️影片連結優良傳統來惹這次的明日香賽車服居然是電鍍色請叫我電鍍版味春捲自編自彈動漫鋼琴,1
1688,你絕對沒聽過的福音戰士魂之輪迴抒情版鋼琴演奏死與新生主題曲❤️首播連結上次分享殘酷天使抒情版時許多朋友敲碗問魂是否也可以改編成抒情版嘿嘿高效率的今晚就演奏給妳聽改編完後發現抒情版甚至比普通版好聽呢大家也是這麼認為的嗎這次順便滿足一下明日香派的粉絲別說我偏心😏🎹樂譜連結在影片內文留言置頂處🎶加入我的頻道會員支持繼續改編優質音樂唷福音戰士魂之輪迴魂味春捲自編自彈動漫鋼琴,1
1689,首次線上生日音樂會大成功謝謝每一位昨天參與線上生日音樂會的滷粉們不知道大家是否都有聽到自己喜歡的歌呢不小心彈上癮加碼小時🤣生日蛋糕到底加了什麼也特別感謝每一位斗內支持加入會員的朋友們昨天要專心演奏而且聊天室實在刷太快所以沒辦法一一口頭感謝非常謝謝大家支持繼續創作❤️❤️❤️今天雖然是我的生日但是事情還是很多要繼續忙碌未來也會帶給大家更多優質的改編音樂未來也請再多多指教了🌟下圖為斗內贊助名單超級留言歐付寶🤣❤️❤️❤️🌟歐付寶,1
1690,🔴我的第一次生日線上音樂會！🎂誕生日生放送🎹直播連結：今年的生日音樂會也是的第一次線上公眾直播就在今晚這次我準備了豐富的歌單猜歌送週邊活動和大家一起吸貓貓以及生日蛋糕開箱唷大家記得點開上方連結提早找好位置入座今晚跟著雛田一起嗨起來生日線上音樂會生放送所有人都能參加味春捲,1
1691,神隱少女主題曲何度永遠同在鋼琴演奏樂譜🍡首播連結：🎹樂譜連結在留言置頂處久違的宮崎駿系列再啟這次就先來一首神隱少女名曲吧一直以來都有很多粉絲敲碗宮崎駿的歌但是這首以前教學生教太多遍了還是想練一些新曲愛挑戰的🤣但是經典歌曲還是得出個版讓大家欣賞希望你們會喜歡我的改編也請多多支持我的樂譜唷神隱少女永遠同在千與千尋何度宮崎駿味春捲自編自彈,1
1692,君名前前前世🎼這首遲到三年的名曲大家還喜歡我的鋼琴詮釋嗎以前總是喜歡選有挑戰性不要全世界都在的歌曲絕對不是傲骨🤣結果現在回頭一看還有好多神曲沒有改編過啊這個周末就來一首久違的宮崎駿歌曲吧君名味春捲自編自彈,1
1693,送你刀劍神域無星夜的詠嘆調電影票✨偉哉木棉花來火力支援了久違的抽電影票活動再啟這次的刀劍神域電影版將以亞絲娜角度重回當年被拔掉登出鍵的夢想生活除了依然爽快的打鬥節奏熱血還能補齊原動畫中沒有的各種劇情窺探我大的各種內心故事警察先生這邊請🤣是今年絕對不能錯過的動漫電影🎁獎品內容刀劍神域無星夜的詠嘆調首輪電影兌換券張貼文抽位貼文抽位🎁活動辦法追蹤味春捲及粉絲專頁點讚抽獎貼文並在下方留言自己最喜歡的角色音樂🎁活動日期即日起至月日🎁開獎日期月日中午於貼文及限時動態開獎🎁注意事項一個帳號僅擁有一個抽獎資格如多次留言即喪失資格得獎者請於一日內私訊味春捲提供信箱木棉花將透過寄送電子票券兌換序號電影票券為首輪兌換券兌換期限為月日至月日限臺灣澎金馬地區偉哉木棉花刀劍神域無星夜的詠嘆調味春捲抽獎活動,1
1694,目標是神奇寶貝大師松本梨香超燃鋼琴演奏💛影片連結：🎼樂譜連結在留言置頂處皮卡來了⚡⚡⚡寶可夢永遠的神曲目標是神奇寶貝大師一直是我很想在平台琴上復刻的音樂嗯覺得這次的銓釋還挺滿意的希望大家會喜歡還是的小智最帥好想在封面私心放阿😼寶可夢無印篇目標是神奇寶貝大師松本梨香味春捲自編自彈,1
1695,🎹➜➜一個突如其來的靈感把殘酷天使改編成適合睡眠用的歌曲近期我會再把另一首名曲改成抒情版也是非常適合改編的歌大家可以先猜猜看是哪首🤔残酷天使抒情版福音戰士绫波零味春捲自編自彈,1
1696,終於和我最期待的動漫聯名了😱😱😱新世紀福音戰士潮衣這個同步率直接突破阿快看看我的初號機貳號機帽今年冬天就靠你們了日系潮牌新世紀福音戰士聯名潮衣,1
1697,你的名字前前前世鋼琴演奏一首欠了大家三年的歌今晚應該可以稱為神曲補完計畫這首歌居然還沒有編鋼琴版給大家欸😂😂😂每次去電影院看新海誠的作品都有一種身心靈被洗滌的感覺希望大家也能從我的音樂中找到這種感覺♥️🎼樂譜連結在留言置頂處🎼加入頻道會員也可以拿到每個月的樂譜和音訊檔喔君名味春捲自編自彈,1
1698,💧🎼樂譜連結在留言置頂處🎼將這部淚水炸彈空投到粉專企圖放個催淚這三部動畫哪一部是你覺得最感人的呢我自己是被四謊炸掉了好多衛生紙可惡阿😭😭😭如果喜歡我的鋼琴改編記得分享給你的朋友們喔未聞花名四月是你的謊言紫羅蘭永恆花園鋼琴演奏鋼琴音樂動漫鋼琴鋼琴串燒花四月君嘘味春捲自編自彈鋼琴,1
1699,優良傳統來惹久久一下綾波零檢視一下自己有沒有變胖應該沒有吧沒有吧沒有吧怒視👀💙❤️加入的頻道會員領取每個月特殊福利味春捲自編自彈,1
1700,你聽過抒情版殘酷天使的行動綱領鋼琴演奏嗎新世紀福音戰士綾波零賽車服綾波零很瘦我的壓力山大😭目前已經累積了許多福音戰士的鋼琴作品如果滷粉們還想聽其他鋼琴改編歡迎在留言處許願喔💙樂譜連結在留言置頂處嘿残酷天使抒情版福音戰士绫波零味春捲自編自彈,1
1701,君好叫🏀睽違兩年多的好想大聲說喜歡你新版的鋼琴演奏是否依然觸動你心中的籃球魂呢聽說未來灌籃高手會有新的電影版真的非常期待呢話說上一部電影版到底是多久以前阿🙀🎹樂譜連結在留言置頂處灌籃高手主題曲好想大聲說喜歡你君好叫赤木晴子味春捲自編自彈鋼琴,1
1702,感謝昨天每一位參與會員限定直播的滷粉們出席率超級高呢❤️⁽⁽◟∗ˊωˋ∗◞⁾⁾❤️直播紀錄已經更新到會員專區沒有跟上的小朋友們記得去簽到唷💥重磅消息線上生日音樂會💥由於今年疫情的關係無法舉辦大型音樂會今年的生日音樂會就決定以線上模式舉行囉預計在日晚上點於上舉辦所有朋友都可以參加這大概也是每年唯一一次非會員限定直播大家記得拿出小本本把時間記下來唷❤️🧡💛💚💙💜⏩'加入粉取得每個月的福利：生放送會員限定直播,1
1703,最近公仔買太多了我感到深深的慚愧因為沒空幫他們組新的櫃子😂,3
1704,🔴萬聖節會員限定直播！🎃生放送久違的會員直播即將開始大家都找好位置了嗎生放送會員限定直播,1
1705,最催淚的動漫鋼琴組曲私嘘最新小串燒計劃感人篇💧連結：最近想到一個新的小串燒企劃不是針對單一動畫組曲而是各種情境的歌曲連彈第一部就決定是催淚篇精選三首自己會一秒落淚的神曲大家今晚要準備好衛生紙惹🎹私嘘樂譜連結留言置頂處未聞花名四月是你的謊言紫羅蘭永恆花園鋼琴演奏鋼琴音樂動漫鋼琴鋼琴串燒花四月君嘘味春捲自編自彈鋼琴,1
1706,灌籃高手好想大聲說喜歡你🏀久違的自拍照來了個赤木給大家給過嗎希望用灌籃高手最經典的歌曲來喚起你們小時候的回憶如果喜歡記得這次的音樂記得要分享給球友們唷🏀😎灌籃高手主題曲好想大聲說喜歡你君好叫赤木晴子味春捲自編自彈鋼琴,1
1707,灌籃高手主題曲好想大聲說喜歡你🏀連結：復刻計畫再完成一首☑️距離上次彈這首已經是二年前了每次聽到這首都想到櫻木和晴子就獻上一張赤木照給大家吧這次的版本在伴奏上稍做了調整也希望你們會喜歡這次詮釋🏀☑️🏀🎹好想大聲說喜歡你樂譜連結留言置頂處灌籃高手主題曲好想大聲說喜歡你君好叫赤木晴子味春捲自編自彈鋼琴,1
1708,🎹會員限定直播預告！💘久違的會員限定直播來囉時間訂在月日晚上一起加入會員欣賞的鋼琴吧同場加映皮皮亂入貓咪餵食秀喵喵🏃加入的頻道會員領取每月樂譜音訊檔等特殊福利🏃‍♀️會員限定味春捲鋼琴直播,1
1709,用生命保護公仔,4
1710,鬼滅之刃第二季新曲明星完整版鋼琴演奏樂譜🔊連結：新一季鬼滅之刃明星完整版率先釋出大家又有新的神曲可以練了🔥🔥🔥如果喜歡這次的改編可以購買樂譜支持分享給每一位鬼滅粉喔次封面的概念是三次元的炎柱再次挑戰猗窩座三次元絕對不會輸給二次元吧🎹明星樂譜連結留言置頂處鬼滅之刃第二季明星梶浦由記煉獄杏寿郎猗窩座味春捲自編自彈鋼琴,1
1711,無職転生旅人唄💙前幾天發完這部影片在後很多滷粉都在我的群討論洛琪希的公仔可惡害我手也好癢阿🤣忍耐中最近也想訂做新的公仔櫃了預計放在後面那一區有沒有展示櫃達人能傳授完全阻隔灰塵與貓毛的的訣竅無職転生旅人唄洛琪希味春捲自編自彈鋼琴,1
1712,龍珠主題曲心魅久違與實力派歌手合作演出🎹🎤頻道好久沒和歌手合作了這次與匈牙利超強實力派歌手一同獻上龍珠神曲心漸漸被你吸引大家一起來欣賞她的天籟嗓音吧如果大家喜歡我們這次的合作記得要分享出去喔期待我們下一次的演出🌟的頻道在今晚也會同步發布我們另一部合作影片進擊的巨人🌟’心魅心漸漸被你吸引味春捲自編自彈,1
1713,🔥今天晚上也可以看到活蹦亂跳的大哥真好最近有一些朋友希望我為了流量做一些跟風音樂或者改變謝謝你們的關心但是我真正喜歡的音樂才會考慮去改編也不想做違背初衷的事流量起起落落是一時的對得起喜歡的音樂是一輩子的事😉煉獄大哥表示贊同鬼滅之刃第二季無限列車炭治郎之歌竈門炭治郎煉獄杏寿郎最後言葉味春捲自編自彈鋼琴,1
1714,無職轉生到了異世界就拿出真本事旅人唄鋼琴演奏💙影片連結：魯迪烏斯首播集結！🤣月新番各種神仙打架連無職都有第二季了呢旅人唄是我的口袋名單之一也是許多滷粉卯起來點的歌希望大家會喜歡我這次的詮釋記得要分享給更多魯迪烏斯喔大誤洛琪希真香💙Д💙🎹旅人唄樂譜連結留言置頂處無職転生旅人唄洛琪希味春捲自編自彈鋼琴,1
1715,鬼滅之刃無限列車篇竈門炭治郎煉獄杏寿郎最後言葉鋼琴演奏🔥首播連結留言置頂處記得提早來聊天這是一首催淚炸彈當初在看電影時哭到不行的結局如今隔了整整一年應該沒有鬼滅粉絲會被雷了吧我可以安心分享了😼煉獄大哥如此強大又善良劇情卻狠心帶走他主角群們將繼承他的意志繼續前行🎹樂譜連結在影片粉專發文的留言置頂鬼滅之刃第二季無限列車炭治郎之歌竈門炭治郎煉獄杏寿郎最後言葉味春捲自編自彈鋼琴,1
1716,領域展開伏魔御子最近又來了一批酷東西是百達遊與咒術迴戰最新的聯名商品個口罩一戴出門整個咒力滿滿阿🤣我自己也入手了五條悟的夜燈🤞領域展開主題浴巾工作室宅物持續增長中咒術迴戰百達遊,1
1717,初音未來神曲合輯初音消失手速大爆炸鋼琴連彈🔊影片連結：-首播聊聊天大家把眼睛揉一揉準備好迎接今晚的手速吧這次集結了初音四大名曲初音消失一口氣把這三年來漏掉的神曲補足初音才不是軟體💙💙💙初音未來初音消失火花暴走味春捲鋼琴演奏自編自彈,1
1718,🍥大家聽完這次的音樂有繼承到自來也的根性忍傳或親熱天堂嗎😂所謂的忍者就是忍人所不能忍突然覺得有一部分能套入自己平常的心境🎹樂譜連結在影片留言置頂處透明世界曾經透明的世界自來也味春捲自編自彈動漫鋼琴,1
1719,火影忍者疾風傳透明世界鋼琴演奏自來也根性忍傳身為居然一個多月沒有彈火影歌曲慚愧😨這首曾經透明的世界劇情對應到自來也戰死鳴人走出感傷與憎恨繼承根性忍傳意志是我在火影忍者中非常喜歡的橋段希望大家能從這次的音樂回憶起那段故事我沒有根性忍傳只好拿自來也另一本名作代替卡卡西表示開心🎹樂譜連結在影片社群貼文留言置頂處透明世界曾經透明的世界自來也味春捲自編自彈動漫鋼琴,1
1720,🔥'🔥悟空的憤怒已超越極限七龍珠超燃戰鬥主題曲鋼琴串燒這張卡卡特有憤怒到嗎🤣這次的小串燒絕對會喚醒你對龍珠封塵的回憶趕快刷起來吧優良傳統七龍珠戰鬥主題曲鋼琴串燒弗利沙魔人普烏賽魯西魯基紐特戰隊悟空味春捲自編自,1
1721,殘響散歌久違的豆子出來咬人了穿這套衣服感覺格外懷念不知不覺也快一年沒有彈鬼滅的音樂呢這次的殘響散歌率先釋出了鋼琴版大家可以趁鬼滅第二季之前先來預習一下未來的神曲鬼滅刃遊郭編殘響散歌鬼滅第二季味春捲自編自彈,1
1722,龍珠迷必懂的經典戰鬥鋼琴串燒✨熱血組曲✨🐉這次的小小特別企劃是許多龍珠迷從小印象最深刻的歌曲也是大家入坑的起點刻在裡的超經典組曲達爾篇那美克星篇賽魯篇魔人布歐你能一下子就聽出這些懷舊歌曲嗎今晚一起加入七龍珠的音樂隨堂測驗吧🎹樂譜連結在影片社群貼文留言置頂處七龍珠戰鬥主題曲鋼琴串燒弗利沙魔人普烏賽魯西魯基紐特戰隊悟空味春捲自編自彈,1
1723,殘響散歌🎋：鬼滅新歌搶先聽起來🔥🔥🔥這次的預告只有釋出短短秒的主題曲但是我額外彈了炎及柔版的殘響散歌希望能表達出主角群們會繼承煉獄大哥的意志在斬鬼的路上繼續成長前進鬼滅刃遊郭編殘響散歌鬼滅第二季味春捲自編自彈,1
1724,昨天參加了生死交戰特映會✨丹尼爾是屬於我們這個時代的他主演的每一部我都有去電影院看呢這次是他最後一次飾演龐德一晃眼原來皇家夜總會已經是這麼久以前的事了雖然時隔了年但是在劇情上仍然與丹尼爾演的第一部相互呼應身為老粉絲也在影廳忍不住掉了淚這絕對是一部不能錯過的電影生死交戰沒空爆雷,1
1725,鬼滅搶先聽鬼滅之刃遊郭編殘響散歌鋼琴演奏🔥豆子重出江湖期待已久的鬼滅第二季終於要來了呢我已經快一年沒有彈鬼滅歌曲手手兒癢到一個不行這次的遊郭編殘響散歌我加了一點點炎的前奏希望能表達出傳承的意念大哥的意志將會由炭治郎他們繼承下去煉獄永不滅🔥🔥🔥🎹殘響散歌炎樂譜連結在留言置頂處鬼滅刃遊郭編殘響散歌鬼滅第二季味春捲自編自彈,1
1726,涼宮憂鬱🎹最近在趕一些合作真的忙壞了差點變成涼去的憂鬱等這一波忙完要開始努力運動練成鋼鐵加才能面對秋季一堆神番的音樂😏涼宮春日的憂鬱涼宮京阿尼味春捲自編自彈,1
1727,涼宮春日的憂鬱炫技鋼琴演奏💙：⬆️今晚點半考古學家們集結今晚又是許願清單計畫一首也被粉絲們敲破碗的神曲可惡身為考古團團長的我居然拖這麼久都還沒彈涼宮春日系列今晚一起起來吧🎹樂譜連結在留言處置頂涼宮春日的憂鬱涼宮京阿尼味春捲自編自彈,1
1728,神曲鋼琴串燒紀念永遠的坂井泉水✨週年特別企劃這次的優良傳統非常不優良因為泉水姐姐太仙了根本不了😱或許你可能不知道或坂井泉水是誰但是這些動漫歌曲一定都有聽過一起來回味曾經的神曲吧泉水姐姐週年紀念灌籃高手中華一番七龍珠味春捲自編自彈,1
1729,神曲鋼琴串燒紀念永遠的坂井泉水✨週年特別企劃✨懷舊動漫組曲🎹影片連結：今晚一起來回味泉水姐姐大家千呼萬喚的組曲及中華一番歌曲終於來了😅這兩個碗幾乎從創頻道開始就一直被敲今晚終於可以一次滿足大家年輕的朋友可能不知道坂井泉水是日本一代女神當年有非常多知名歌曲動畫主題曲都是出自於一起來欣賞這次的週年特別企劃吧李嚴所以我說那個醬汁呢跑😅💨🧡加入味春捲的會員領取每個月福利坂井泉水負中華一番灌籃高手七龍珠味春捲自編自彈,1
1730,🎹：這次的比起兩年多前的版本我覺得滿意很多大家比較喜歡哪個版本呢下一部作品是充滿情懷的某歌手小串燒中秋連假還是很忙呢🤔七龍珠心魅心漸漸被你吸引味春捲自編自彈,1
1731,你們有看過這麼潮的防護衣嗎今晚來秀一波穿搭這次居然是防護衣時尚防護衣除了有良好的細菌病毒防護功能外造型也是潮到出水你們喜歡白色款還是黑色款呢不知道為什麼突然好想吃太空食品阿🤣👩‍🚀購物網：🌟滷粉專屬優惠碼折扣金麗達貿易潮流防護衣大航空公司的正牌製造廠商,1
1732,七龍珠心魅鋼琴演奏心漸漸被你吸引今晚首播集結自從前兩週彈了新版的龍珠大串燒整個龍珠魂都回來了今晚就來分享新版的心漸漸被你吸引吧雖然龍珠粉常常分兩派有些人認為是完美結局有些人認為龍珠超才是正統續作對我來說有龍珠可以追就是幸福❤️吃我倍龜派氣功波💥🎹樂譜連結在影片內文及留言區置頂處七龍珠心魅心漸漸被你吸引味春捲自編自彈,1
1733,怪物極度稀有的版音樂演奏大家都聽過分享了嗎還沒聽過的小白兔們小心我月圓時跑到你家抓門喔樂譜都在每部影片留言置頂處別再問了🤣🤣🤣怪物味春捲自編自彈,1
1734,怪物鋼琴演奏🎹首播：今晚點半首播開聊雖然我的不在日本但是偶爾還是想彈一些這首的怪物待編清單很久了如果大家喜歡的話記得要分享出去救救頻道的日本流行歌曝光量我還想彈更多歌啊😂怪物味春捲自編自彈,1
1735,💙這次的合作影片上傳到粉專囉因為疫情的關係好久沒有和品舒快閃演出等一切好轉後該來辦一場雙人演奏會了如果喜歡這次的演奏記得到味春捲品舒的頻道各聽遍總共是遍喔不然明日香又要🤣飛踢味春捲黃品舒福音戰士殘酷天使的行動綱領,1
1736,每個音樂人都應該要有張厲害的桌子™️音樂工作站有跟過的會員直播或是追蹤粉專的滷粉們應該都對這張桌子不陌生這款是專為音樂人設計的工作桌™️音樂工作站✨移動式的鍵盤架可以容納鍵的電鋼琴在使用上非常的方便需要編曲或是練琴時像抽屜一樣拉出來就可以彈琴小紅終於有專屬的家了桌子上方的收納層架除了可以擺放錄音相關器材之外剩下空間還完美收納了我的它陪伴我度過了改編練琴混音練琴直播打電動耍廢等種種時光簡直是專屬神桌😂😂😂錄音室傢俱是台灣的專業音樂傢俱設計品牌團隊由工業設計師物理治療師與錄音工程師組成結合了人體工學設計和業界音樂老師們的智慧和經驗致力於為所有音樂人打造兼具美觀與舒適體驗的音樂傢俱馬上選購錄音室傢俱®️椎座工學音樂工作站味春捲,1
1737,同步率超過新世紀福音戰士殘酷天使的行動綱領鋼琴小提琴演奏黃品舒🍁影片連結：來首播聊天吧有神曲有品舒有明日香綾波零大家還不快暴聽一波最近劇場版最終章終於在全世界都上映了雖然故事已經結束但是福音戰士永遠是大家心中的前排神作這次就用最經典的殘酷天使的行動綱領帶滷粉們回歸最初的記憶味春捲黃品舒福音戰士殘酷天使的行動綱領,1
1738,最近又入手了四隻火影貓貓本命番貓貓就是不能忍😍尤其是我愛羅喵太可愛了這邊已經蒐藏了八隻是時候訂做新的公仔櫃了台灣即時更新商品限定大貓咪軟膠系列,1
1739,💙真不愧是貝吉塔連影片網址最後兩碼都是🤣大家先把我最近出的龍珠作品再聽遍這個周末又要分享個猛的了敬請期待👋會員趕快加起來除了可以拿到樂譜音訊以外還有不定時的會員限定鋼琴直播唷龍珠超達爾超藍主題曲味春捲自編自彈,1
1740,星塵遠征軍花京院處刑曲高潔的教皇鋼琴演奏🍒版花京院典明不會🍒🔥影片連結記得來首播聊天唷主角群處刑曲完補計畫開始最近一直很期待第六季開播等待的這段期間來陸續改編各種處刑曲吧預計會慢慢補上但是月下三兄貴絕對不會🤣🤣🤣三大料理人之一花京院典明變成女版後就不會櫻桃特技了但是可以煮粥給你吃逃的奇妙冒險花京院高潔的教皇花花主題曲花花好可愛味春捲自編自彈,1
1741,❤️短髮版登陸粉專最近常常忘記補放影片話說蒂法是不是一直沒有出高品質的呢有的話我一定收爆最近只聽說又出了一款邪神版🤔蒂法短髮味春捲自編自,1
1742,假日來開個新衣服穿穿大家還記得之前推出過的遊戲王海賊王聯名服裝嗎這次他們與火消魂聯名推出一系列風格濃烈的新服裝這次有穿出個味道來嗎火消魂日系品牌金魚短超可愛啦,1
1743,七龍珠超貝吉塔超藍突破主題曲鋼琴演奏我是速趴貝吉👍🏻🔥影片連結記得來首播聊天唷嘿嘿沒想到我這麼快就完補貝吉塔主題曲吧身為賽亞人的公主必須要大聲說一句我是超級中二爆🤣喜歡超級美人尖的滷粉們快快留言分享不然我要變成破壞神模式了喔龍珠超達爾超藍主題曲味春捲自編自彈,1
1744,🤍短髮蒂法❤️影片請點這兒優良傳統之短髮來惹希望大家不要太嚴苛蒂法本人太正了啦女神短髮蒂法最終幻想味春捲自編自彈,1
1745,🤍短髮蒂法正夯❤️最終幻想蒂法主題曲植松伸夫鋼琴演奏影片連結記得來首播聊天唷來了來了你們上週狂敲碗的短髮蒂法來了還爭取了引領這個風潮的推特主同意一起欣賞片中這些短髮女神改圖吧❤️最近又彈了好多歌曲開始有了弄串燒的念頭🤔圖片來源推特蒂法短髮超香味春捲自編自彈,1
1746,✨✨萬特別企劃完整影片上傳到粉專囉這次貝吉塔想擺脫速趴的命運戰鬥力全開彈了分鐘超熱血龍珠串燒難道終於要擺脫男二的命運了嗎欲知詳情請看下集喂如果大家喜歡這部頻道史上最燃戰鬥力最高的演奏記得留言及分享出去喔一人一分享救救可憐演算法😼龍珠音樂大串燒萬訂閱特別企劃摩訶不思議限界突破究極的聖戰味春捲自編自彈,1
1747,公器私用請求住日本朋友玩具批發商協助哭喊😭有一隻超級怨念物要再版了但居然是日本限定而且購買資格是用抽的😱不知道有沒有住在日本的朋友玩具商可以幫忙登記抽購買權活動登記日期只到七武海系列就差這隻女帝了當初頭殼燒壞沒有買到崩皿潰連結我放在留言處跪😭😱皿抽中機率應該很低希望大家幫幫忙另外想請問有沒有專業的公仔重塗店家,1
1748,真龍珠音樂大串燒伴你成長的分鐘超級組曲✨萬訂閱特別企劃✨🐉影片連結記得來首播聊天唷滷粉們還記得我的萬訂閱特別企劃龍珠音樂大串燒嗎目前已經往萬次觀看邁進囉但是這次的萬訂閱大串燒才是最強龍珠鋼琴組曲收錄了從小悟空➡️自在極意悟空這段旅程中最經典的首歌曲，保證燃暴每一位龍珠粉們！！🔥🔥🔥如果喜歡這次暴肝的特別企劃記得留言分享出去喔不然速趴貝吉要使出大爆炸攻擊囉🤣✨➡️🔥🔥🔥🤣龍珠音樂大串燒萬訂閱特別企劃摩訶不思議限界突破究極的聖戰味春捲自編自彈,1
1749,今天停更一次周末將更新萬訂閱特別企劃這次將會是頻道史上最大最熱血最經典的鋼琴大串燒🔥🔥⎝༼◕Д◕༽⎠🔥🔥敬請期待這次的特別企劃保證翻忙死了你快點復原,1
1750,植松伸夫💘睽違年多的艾莉絲主題曲大家還喜歡我新版的改編嗎這次的服真的很不錯呢雖然我仍是蒂法派近期將發布萬訂閱超特別企劃絕對是頻道史上最猛的作品大家敬請期待囉然後粉專可以趕快修好嗎已經氣噗噗了😡😡😡最終幻想艾莉絲主題曲植松伸夫味春捲自編自彈,1
1751,最終幻想艾莉絲主題曲植松伸夫鋼琴演奏🌸影片連結記得來首播聊天唷今晚再來一首經典歌曲這次我參考了舊版與重製版的原曲改編了這首艾莉絲主題曲希望大家會喜歡我的詮釋最近短髮正夯有沒有人想再聽一次蒂法主題曲😏💘加入的頻道會員領取每月特殊福利最終幻想艾莉絲主題曲植松伸夫味春捲自編自彈,1
1752,空條徐倫處刑曲的奇妙冒險石之海鋼琴演奏這個立還行嗎🎬影片連結好啦我知道大家一直在催這首歌😂但是官方還沒有釋出完整版我就先編一版預告版讓大家解解饞囉萬眾期待的石之海終於快開始了空條以及她的替身都準備好囉壓蕾壓蕾打娃🦋⭐加入的頻道會員領取每月特殊福利的奇妙冒險石之海空條徐倫處刑曲味春捲自編自彈,1
1753,崩壞🎹🎻這次崩崩崩三首經典歌曲演奏大家還喜歡嗎因為疫情的影響我和品舒有很多實體演出拍片計畫都延後了希望未來能盡快好轉讓我們再帶給大家更多好音樂❤️姬子ｘ💙琪亞娜我們下一部崩壞作品見囉崩壞版本薪火傳承月日重磅更新全新級女武神琪亞娜薪炎之律者空戰騎士浴火歸來火焰律者空戰這個夏天再燃動作遊戲巔峰體驗為世界上所有美好而戰崩壞薪火傳承味春捲黃品舒自編自彈,1
1754,我小編啦的第一次鋼琴直播火熱進行中不跟🎹,1
1755,來康康木棉花多了哪些好東西💙整個失守了最近木棉花的新商品史萊姆福袋史萊姆藍芽耳機布加拉提外套完全擊中心中最柔軟的那塊😂太可愛了吧轉生史萊姆福袋內容物萌王造型抱枕藍芽喇叭超大紙袋卡片貼紙私心新品好物大賢者充電器史萊姆面紙套萌王藍芽耳機魔王利姆路景品布姐外套還等什麼呢趕快上官網暴買一波吧🏃木棉花購物商城：🔥木棉花線上漫博火熱進行中偉哉木棉花木棉花線上漫博轉生史萊姆福袋黃金之風布姐外套太神啦味春捲周邊什麼的我全都要🤣,1
1756,💥的第一次直播來啦首次彈琴直播將會在明天晚上，這次是會員專屬唷～歡迎滷粉們一起來聽我彈琴🙅‍♀️看皮皮🙆‍♀️直播的設備可能還不太完善想邀請大家來一同參與測試明晚線上見🥰（🙅‍♀️🙆‍♀️🥰💟加入的頻道會員參與我的鋼琴直播的第一次直播會員限定,1
1757,冬至湯圓選擇四款最新聯名湯圓可鹹可甜口味湯圓超特別🤩黃氏兄弟開箱頻道辻利茶舗抹茶芝麻燒麻糬碳佐麻里包心起司燒湯圓老虎堂濃情蜜芋花生湯圓鮮芋仙芋泥芋頭圓冬至又來啦吃一顆長一歲這完這四款人生過一半餒冬至湯圓黃氏兄弟開箱頻道影片點這裡👉,0
