,page,id,text,like,love,care,haha,wow,sad,angry
494,myudn,10161913325096030,顏寬恒說捷運設站都經過地方民意代表的參與難道他們都是顏寬恒圖利集團的成員嗎,85,0,1,47,0,0,0
495,myudn,10161913261036030,知道過年要送什麼禮盒了🤩,9,1,0,0,0,0,0
496,myudn,10161913297161030,花蓮王的父愛滿滿啊💕,33,3,2,7,0,0,0
497,myudn,10161913291291030,猜猜塊冬筍多少錢,4,0,0,0,0,0,0
498,myudn,10161913286101030,回到了以物易物敦親睦鄰的時代了,53,0,2,13,15,3,0
499,myudn,10161913299296030,以後咖啡喝一喝可以去隔壁健個身💪,52,1,0,2,0,0,0
500,myudn,10161913274916030,裁定認為警方沒有就訊息造成的結果具體舉證如何違法不能認定他散布謠言,15,1,0,9,2,0,1
501,myudn,10161913188171030,嚇死人沒事就好😌,43,0,1,11,2,1,9
502,myudn,10161913172871030,跟過年都重播的哈利波特一樣這碼戲也可以每年重覆上演😅,12,0,0,0,1,0,0
503,myudn,10161913228076030,誰家的女友趕快認領回去,19,0,0,9,6,0,1
504,myudn,10161913241226030,最新豐興鋼鐵創辦人林文貴辭世謝謝你為鋼鐵業的奉獻一路好走🙏,23,0,0,0,2,5,0
505,myudn,10161913116311030,賓士直直撞向正在等孩子下課的家長,26,0,0,1,19,1,17
506,myudn,10161913178811030,專家指出目前機場防疫是對入境者進行唾液篩檢但唾液是入境者自取沒人監督很多人都是隨便取應付了事,26,0,0,5,6,2,2
507,myudn,10161913233596030,包含台南市長黃偉哲也都表示支持,45,0,0,30,3,0,31
508,myudn,10161913165801030,因應接下來春節返台人潮侯市長先出招影籲中央調整防疫步伐侯友宜提新北超前部署四措施圖新北衛生局提供,12,0,0,0,1,0,0
509,myudn,10161912829576030,爺爺那個笑太寵溺了吧💕浪漫是和你一起變老八旬爺踩雲霄飛車寵妻影片來源青蕉視頻,438,63,0,6,0,0,0
510,myudn,10161913143731030,第例確定也是住在中壢,94,0,1,10,24,0,6
511,myudn,10161913139956030,想買許家豪宅還得先亮出戶頭,8,0,0,1,0,0,1
512,myudn,10161913112066030,司機在車上要買攤車便當卻遲遲不見人影正準備驅車離開時老闆走到了車頭左前方,18,0,0,0,3,0,0
513,myudn,10161913066586030,回家有理由不做家事了,29,0,0,6,2,0,0
514,myudn,10161913076001030,國民黨員紛紛跑去留言關心讓葉元之直呼我不退黨了,511,1,14,178,10,0,1
515,myudn,10161912829656030,家長在幼兒園外等孩子下課突然一輛賓士暴衝過來嚇死中和賓士暴衝撞幼兒園在門口名家長全被撞倒,80,1,0,2,43,1,45
516,myudn,1646510739025339,立法委員洪孟楷願景工程基金會羅國俊執行長召開公路正義記者會藉由願景工程基金會今年公布的公路正義大型民調提出更治標治本的建議讓政府部門提出對策洗刷台灣交通很亂危險的負面形象讓台灣能早日達到零死亡的公路正義願景洪孟楷願景工程基金會公路正義羅國俊執行長,93,14,2,0,0,2,2
517,myudn,963841894534116,鑼鼓喧天齊罷昶張亞中與應曉薇團結下架林昶佐林昶佐罷免案張亞中應曉薇,189,8,6,5,1,1,13
518,myudn,10161913089621030,又有一名清潔員確診,46,0,0,0,10,2,3
519,myudn,10161913079716030,快訊桃機群聚擴大再增清潔員確診,239,0,1,26,75,9,4
520,myudn,10161913074031030,台積電再度刷新高,14,0,0,0,0,0,0
521,myudn,10161913001971030,何不食捲餅,17,0,1,4,3,0,0
522,myudn,10161913000751030,潘子鑑在法庭上哽咽訴苦父親不久前過世母親的身體也不好他想要交保賺錢養家,45,1,0,6,4,2,47
523,myudn,10161912838096030,變種株還來啊😨,55,0,0,1,20,0,0
524,myudn,10161912832616030,陳松勇的女傭曾對媒體表示陳松勇其實跟二弟往來並不密切都是三弟在處理他的後事,1838,2,2,233,60,17,238
525,myudn,10161910979071030,延長補助推薦已經訂車或還在觀望的都不用緊張🥳不僅延長尊榮服務體驗時間，部分地區的振興加碼補助也延到明年喔！🛵👫🧍‍♀️🧍購車補助優惠振興加碼電動機車,6,0,0,0,0,0,0
526,myudn,10161912821396030,針對退休不久的大使獲得剛斷交國家的國籍如此重大之事國人竟從外媒報導得知而事發至今外交部也未調查並主動對外說明情況,41,0,0,27,3,0,8
527,myudn,10161911777556030,不管是打電動還是上班感覺都很實用耶遊戲角落,11,0,0,0,0,0,0
528,myudn,10161911773426030,埋藏年的秘密爺爺畫得很美也很快樂👨‍🦳橘世代精彩人生展開人生新風景,102,2,1,0,2,0,0
529,myudn,10161911612216030,會員專屬還是來了嗎,42,0,0,9,0,0,6
530,myudn,10161911454351030,有肌勵你知道環跳穴嗎它除了可以舒緩腰痛腰痠的症狀外也被認為是有助消水腫排毒等功效的穴位喔快跟著安妮身心靈原始影片,56,0,0,0,0,0,0
531,myudn,10161911831481030,難道只是螳臂擋車,23,0,0,5,0,1,0
532,myudn,10161911763641030,生活型態驟變中了退休症候群元氣網,26,0,0,1,0,0,0
533,myudn,10161911759706030,春節優惠回來啦,33,0,0,0,1,0,0
534,myudn,10161911749271030,老師還打分數嗎,14,0,0,1,0,0,0
535,myudn,10161911409491030,撈到一波大的,17,0,0,1,2,0,0
536,myudn,10161911571526030,男子在南京的公園裡被民眾團團圍住,133,1,1,84,5,1,2
537,myudn,10161911529026030,求貓咪心理陰影面積,12,0,0,9,2,0,0
538,myudn,10161911520686030,妻子一直進補而吃不完不想吃的丈夫全包了,28,0,0,9,4,1,0
539,myudn,10161911833296030,同事也喔,8,0,0,4,1,0,0
540,myudn,10161911582786030,研究發現歲以下的世代是高度合作的群體非常關心別人負面評價主要來自於那些成長方式不同的長輩,32,0,1,4,0,0,1
541,myudn,10161911631271030,柴柴不是你想的柴柴,43,1,0,1,0,0,0
542,myudn,10161911823731030,社會面清零是追求社區篩查中的全員陰性但在西安防疫中卻是要強制抓走所有染疫社區要把所有通報有確診疫情的小區居民全員帶出城外集中隔離以上截自內文轉角國際,14,0,0,2,0,0,0
543,myudn,10161911599396030,中國自月日開始實施家庭教育促進法官媒宣稱家庭教育從家事上升到國事,11,0,0,1,3,0,1
544,myudn,10161911432041030,我個人感覺是早上好像沒辦法吃到太多😅,13,0,0,0,0,0,0
545,myudn,10161911756376030,已入獄兩年的林蔚山喊冤希望自己能繼續為公司社會貢獻,31,1,0,16,3,1,1
546,myudn,10161911948496030,挺下去啦,107,1,4,192,6,2,1
547,myudn,10161911820286030,東方人和西方人在意的點似乎不太一樣🤔鳴人堂,20,0,0,1,0,0,1
548,myudn,10161911690026030,韓國瑜動向備受關注啊,80,0,2,11,0,0,0
549,myudn,10161911827671030,球王澳網參戰確定,18,0,0,0,1,0,2
550,myudn,10161911424266030,吳怡農表示林佳龍鄭麗君陳時中才是真材實料,36,0,1,82,2,0,4
551,myudn,10161911839301030,被爆出來了,103,1,0,88,29,0,12
552,myudn,10161911818151030,個採光有點微妙有房子,61,1,0,23,3,0,1
553,myudn,10161911546746030,法官怒提告男子被依侮辱公務員罪判拘役天,52,1,0,64,0,0,1
554,myudn,10161911434761030,北部終於也有了😭,22,1,0,0,0,0,0
555,myudn,10161911826236030,綠委們也紛紛喊話了,21,0,1,28,2,0,2
556,myudn,10161911489436030,中國俄羅斯英國美國和法國對核戰的共識,14,0,0,2,0,0,0
557,myudn,10161911608446030,會員專屬高雄搜救犬隊資深領犬員李信宏擁有年領犬經驗累計培訓出隻搜救犬實在是不容易,32,0,0,0,0,0,0
558,myudn,10161911593081030,電動車轉型很成功啊,18,1,0,6,0,0,0
559,myudn,10161911527591030,網友發文爆料王力宏之所以不再澄清的真相噓星聞,531,1,0,94,6,2,4
560,myudn,10161911621141030,守備的壓力很大,30,0,2,0,0,0,1
561,myudn,10161911829611030,指揮中心定調了,40,0,3,1,3,1,6
562,myudn,10161911616496030,老闆表示原物料和船運費用一路飆漲銷售端只好反映成本,37,0,0,6,3,0,0
563,myudn,10161911806391030,牙醫被超越了🧐,7,0,0,0,1,1,0
564,myudn,10161911780486030,原來年前就見過了也在臥龍洞😰,169,4,1,1,60,2,2
565,myudn,10161911815571030,全台第一恭喜🥳,2926,56,7,12,41,11,25
566,myudn,10161911553331030,是不會好好騎車一定要在那邊左右飄移騎士疑想超車整路游來游去最後被計程車擊落網太療癒影片來源八卦村行車紀錄器影片上傳中心,140,0,0,123,8,1,0
567,myudn,10161911674206030,因怕被人拍照檢舉所以拆車牌結果好像更顯眼,64,1,0,58,2,0,0
568,myudn,10161911779696030,鳳飛飛獨子強調母親生前即交代不要設任何型式的紀念館卻有人一再違背媽媽的遺願,365,2,1,53,40,3,11
569,myudn,10161911549481030,乘客我看了什麼揉眼,144,2,0,218,46,0,0
570,myudn,10161911597421030,歲是消費力冠軍單筆消費力則是歲以上最高小小聲地問那我們呢,36,0,0,2,1,0,0
571,myudn,10161911750601030,明天將公布重大訊息,43,0,0,6,4,1,0
572,myudn,10161911566626030,陶朱隱園定位不是房子是收藏品有房子,32,0,0,8,1,0,0
573,myudn,10161911520441030,謝謝霸氣熊貓,2408,27,6,11,23,1,1
574,myudn,10161911567171030,一樣可以上街買買買,25,0,0,0,0,0,1
575,100044226139684,478965243587676,媽的這動漫讓我哭慘了波奇,8230,83,38,619,31,30,1
576,100044226139684,478649500285917,誰來館👌界最⼤邪教👌假藉國際新聞之名反共之實百靈果二晚上頻道館長惡名昭彰準時開講,1762,11,1,26,23,0,0
577,100044226139684,478614600289407,搖搖搖嚇,3037,5,6,286,35,4,0
578,100044226139684,478434676974066,新北市青年局成立儀式感謝侯市長以及青年局邀請,2670,8,6,4,9,0,0
579,100044226139684,477755763708624,年一開始帥慘台灣人的那個男人,29369,162,88,4460,91,17,28
580,100044226139684,476712260479641,阿館祝大家新年快樂,10100,59,18,76,19,1,1
581,100044226139684,476052537212280,館我怎麼操誰說我不會打狗棒法得罪方丈還想走沒那麼容易奎丁今天晚上七點頻道館長成吉思汗開操,2297,13,2,60,8,0,1
582,100044226139684,475991177218416,今晚八點魚油補貨開賣感謝大家支持愛護,8948,32,19,2377,67,1,4
583,100044226139684,475610423923158,香港加油,18898,165,410,27,13,202,3
584,100044226139684,475482553935945,超級熱狗王,6138,22,10,33,16,0,2
585,100044226139684,474909010659966,誰來踢館,2906,10,4,26,9,0,1
586,100044226139684,473869677430566,我猜拉政府再次震怒再次跟酒駕宣戰再次容忍依然不修法依然每天忙爭權奪利反正喊一下抗中保台即可,10662,13,13,1615,32,55,57
587,100044226139684,473742467443287,今天有冷找個人抱吧,3968,9,17,535,10,66,6
588,100044226139684,473105844173616,聖誕快樂你沒有女朋友,6776,11,17,1905,25,152,53
589,100044226139684,472317947585739,演藝圈整天誰幹誰誰約誰還是圈優良撫慰台灣男性心靈,7675,23,16,1805,15,2,3
590,100044226139684,472281047589429,多的是你不知道的聖誕夜給你獨家折扣抽不完的購物金晚上八點館長惡名昭彰與飆捍惡名昭彰給你滿滿的大城小愛小宇波波蓁,1526,5,1,23,5,1,0
591,100044226139684,471784640972403,館我怎麼操不用你來教打赤腳沒在怕拖鞋操爆心有七七焉志祺七七,1204,5,3,28,6,0,0
592,100044226139684,471717900979077,館長是公眾人物然後發這種文啥小嘟啥小公你阿嬤卡後啦,5317,7,7,982,13,1,0
593,100044226139684,471418141009053,跨啥小幹,5768,11,10,1129,26,8,10
594,100044226139684,471142154369985,本來想說劇終了現在又來個吞藥,6015,5,9,2232,100,12,0
595,100044226139684,470570061093861,冬至吃吃,4297,19,8,256,10,0,2
596,100044226139684,470485571102310,偶像歌手出道了,3961,11,18,2088,54,7,12
597,100044226139684,470250507792483,我不只性成癮我還是變態,8632,30,24,4247,67,12,4
