text,label
"康艾新品•期間限定•花椒🌶艾草足浴包
加強袪濕去水腫功效，驅寒啱晒而家天氣用
.
🌶🌶🌶🌶🌶🌶
.
.

天氣凍浸完腳訓又暖又舒服
🌿🌾🥀🌱🛀🏼🛁 
#足浴減肥又健康
#浸完夜晚好好訓
#做女人要對自己好
.
💪原來明星張嘉倪都有用．不到一周瘦左8斤😍 💖以下人士一定要用👇🏻
．準備懷孕．
．水腫肥胖．
．失眠．睡眠質素差．
．宫寒．濕氣重．
．長期感到疲倦． 🙋🏻‍♀每天浸10至15分鐘．有很好的瘦身效果
大家不妨試一下🤤
原來明星張嘉倪都有用．不到一周瘦左8斤

主要成分．
艾草葉．老姜．花椒．益母草

每天浸腳好處多到寫唔晒．
✅消除腳臭
✅祛風．散寒．祛風濕．排毒
✅強身健身、延年益壽
✅防治神經衰弱和失眠
✅防治高血壓
✅防治風溼關節炎
✅防治腿腳麻木
✅防治糖尿病
✅防治感冒，祛寒暖身
✅美容減肥
✅防治腦溢血和腦血栓
✅消除疲勞，使人感到身心愉快

注意事項：
泡腳一次一包．泡澡1次2包．
．孕婦/生理期不要用．
．有傷口暫不要用．
.
♥
#weluv #weluvkr #足浴 #養生 #浸腳 #減肥",1
"吃飯了嗎！看看這是不是你的菜*:ஐ٩(๑´ᵕ`)۶ஐ:*
.
.
.
.⁣
.⁣
.⁣
.⁣
#wiwtoday #tainanfood #台南景點 #台南旅遊 #台南美食 #台南下午茶 #台南咖啡廳 #台南餐廳 #雛菊餐桌",0
春天，帶紅酒來看冠頡。,0
"賽門肉醬義大利麵太香了
連班導師也被吸引過來😬
班導師要照顧這麼多孩子￼
真的很辛苦💦
大家請乖乖聽話，謝謝🙏",0
"-
迪士尼復活節米奇米妮娃娃

超可愛兔子裝扮而且價格甜到嚇死你
每年復活節都熱賣的兔子裝款
今年當然也不能錯！

💥款式：米妮、米奇
💥尺寸：
全長:約48(cm)
坐姿:高約35×27×21(cm)

訂購請洽:

官方客服👩🏻‍💻
https://line.me/R/ti/p/%40zos6632d
或
#小盒子詢問💲📨 #小盒子購買
.
出貨方式：7-11貨到付款、店到店、郵寄、台南取貨
.
#ディズニー#Disney #迪士尼#米妮
#米奇#復活節#兔子 #Disneystore#娃娃#公仔#日本代購#日本連線#日本公仔#日本擺飾#日本精品雜貨#日本雜貨公仔#日本雜貨玩具#日本迪士尼代購#代購#Kiss日本代購#安平
—————————————
Kiss U&M 創意小物・精品
👩🏻‍💻Line/ @zos6632d
📍台南市安平區華平路563號
📞06-2990687",1
"(代購) [STARBUCKS] 人魚、女神系列

3月17上市🥳🥳🥳

💗 7. #23人魚TOGO不鏽鋼杯

💗 8. #夢幻海洋TOGO不鏽鋼杯

[材質]
杯體 -AISI 304不鏽鋼，杯蓋 -聚丙烯(PP)、墊圈與掛繩-矽膠、釘釦-AISI 304不鏽鋼
[容量] 12oz

[注意事項]
耐熱溫度 : 90度C
請手洗，不適用於微波爐、烤箱、洗(烘)碗機。請勿盛裝碳酸飲料。
掛繩僅為裝飾，請勿直接拉提掛繩，避免危險。

＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿⁣⁣⁣⁣
⁣⁣⁣⁣📨send message 搵我地代購啦 😍😍😍😍😍⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣ ⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣
⁣⁣⁣可以代購埋其他台灣商品， 有網址既都可代購^^⁣⁣⁣
⁣⁣⁣(請直接send 網址俾我地 ♥️)⁣⁣⁣
⁣⁣⁣⁣⁣⁣
⁣⁣⁣到時一齊寄出😊 ⁣⁣⁣
⁣⁣⁣ ⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣💗 MeWe: https://mewe.com/i/smallroadgirl
⁣⁣⁣⁣💗 網站: https://www.smallroadgirl.com ⁣⁣⁣⁣⁣
⁣⁣⁣⁣💗 FB: http://www.fb.com/smallRoadGirl ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣💗 IG: https://www.instagram.com/smallroadgirl/ ⁣⁣⁣⁣⁣
⁣⁣⁣⁣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣ ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣ ⁣⁣ ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣ ⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣ ⁣⁣ ⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣ ⁣⁣ ⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣
⁣⁣
⁣⛑️⛑️⛑️戴返頭盔先:
▪️不接急單！一般代購大約7-10工作天，請勿催單！
▪️完美主義者，請慎重考慮或者繞道而行，感謝您。
▪️已代購成功的訂單，無法取消。
▪️每台電腦螢幕設定值不同，顯示也會略為差異，商品以實品顏色為主，不接受以色差為由的退/換貨
▪️有關代購商品，本店只擔當代購的角色，並無責任確保商品之品質，所有代購商品均不設退換。🙇‍♀️🙇‍♀️🙇‍♀️
▪️商品會依台灣市場上售價不定時變動價錢，請買家們體諒唷
▪️‼️如代購不成功，該商品款項將會100% 以轉帳退回。 請放心 💗
⁣⁣
#香港人台灣代購 #香港台灣代購 ⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ #台灣代購
#starbucks ⁣⁣⁣⁣⁣⁣⁣⁣⁣#starbuckstaiwan #台灣星巴克 #星巴克杯 #星巴克杯代購 #台灣starbucks杯 #starbucks杯 #台灣starbucks代購 #starbucks杯代購",1
"【NIKE 忍者鞋NEW】
NIKE春夏最新的新款忍者鞋新色登場
是女生最愛的粉嫩色系
數量有限
有興趣的朋友請手刀私訊~

顏色 淺粉紅 / 深粉紅
尺寸 22-29(無半號)

更多 美鞋代購分享 請看粉絲團
Seki 's Shoes Time
https://www.facebook.com/sekishoestime/

私訊seki
(FB電腦版連結)
https://www.facebook.com/messages/t/549937485056739

(手機版連結)
http://m.me/sekiOSAKA

也可以直接LINE私訊唷~
LINE ID搜尋 @149hgcba (@也要打唷!)
點網址直接加LINE
http://nav.cx/gQNcM0x

IG 帳號 sekiinosaka
https://www.instagram.com/sekiinosaka/

#NIKE #忍者鞋 #新色登場 #日本代購 #想要什麼seki買給你",1
"設計款［ 酒紅暈染 ］

凝膠皆包含基礎保養/建甲加厚
卸甲另計

▪️3月公休 3/8 3/14 3/25 3/28
▪️採預約制
▪️預約時間保留10分鐘  如需更改預約請24小時前告知
▪️要施作設計款請事先提供圖片  才能保留足夠時間及報價

#芮菈美甲 #rellanail #美甲 #手足保養 #凝膠 #凝膠指甲 #光療 #光療指甲 #近捷運站 #貓眼美甲 #手部 #足部 #石牌 #石牌美甲 #北投區 #北投 #天母 #明德 #芝山 #士林 #nail #nailart#美甲設計#美甲彩繪 #美甲工作室 #美甲店#美甲",1
昨天練胸 今天胸直接長痘痘是怎樣🙄,0
"三月你好👋🏻
這個月留在菲律賓🇵🇭
沒出境要滿一年囉
沒想到都整整一年沒回台灣",0
"全台灣變裝皇后們🤩BEAU & Belle Family 誠心祝福🎉🎉
我們至尊帥的KEEN,Happy Birthday🎂🥂
💡💡溫馨提示, 小心笑到肚子痛😂
@keenonme @xiaoyaoyao0927 @rongda7498 @ginatseng88823 @queen0214queen0214 @tiffanyqueen0512 @marian_drag @chih_yuan_lo @michelleku0816 @officialjorge @banbilove @mwac88 @chiangweiii @jiyao_aka_yolanda 
@66wind99 
Happy Birthday to my Brother,  
有無好輪感動呢, 不要偷偷在哭著唱零時十分喔🥂🤣～～
你不在有點不習慣,
家裡沒男人換燈泡修水龍頭, 快輪啲回來了, 
我撐不下了. 
大一歲了～ 一切會順你心意發生,要開心!
I Love you forever💓💗💓💗",0
"炫茶器
炫亨燒/樸野真趣
手感溫度，陳炫亨
琢蘊越亨工作室
http://www.facebook.com/hsuan888/
#陶藝
#柴燒
#陶瓷
#天目
#青瓷
#灰釉
#咖啡 
#陶芸
#陶艺 
#工藝 
#工芸
#工艺 
#藝術
#普洱茶
#壺
#杯
#金繼
#鶯歌
#原礦
#岩礦
#京都
#抹茶
#窯人
#Tea
#Coffee
#壺
#杯
#金繼
#鶯歌
#原礦
#岩礦
#京都
#抹茶
#pottery
#花道
#香道
#ceramics",1
"-
穿上藝術感十足的襯衫單品，一起來當文青水水吧🙋
-
充滿花紋或圖樣的襯衫單品～
能讓整體穿搭的視覺效果更豐富😌
圖案不規則的排列就像藝術作品一般美麗✨
是文青風格中不可或缺的元素之一🙌
不僅可以單穿，也可以將扣子解開當作外罩🙆
CP值超高的服飾單品！你也要有1件😍
一起來看CHACHA精選的3款藝術襯衫吧～
-
🌊藝術多彩大自然元素文青寬鬆襯衫　💰NT$399
🌊未來主義圓圈意象畫作寬鬆襯衫　💰NT$399
🌊蔚藍海洋滔滔波浪藝術寬鬆襯衫　💰NT$399
-
#倒數16天 💗寵愛女神月洋裝優惠活動💗
購買 #洋裝單品 滿NT$1,050即可享優惠！
單筆最高可折抵NT$180👍買到賺到～
🗓活動只到2021/04/07(三)20:00 把握機會💨
-
於官網挑選NT$399以上洋裝單品👗
結帳金額達指定門檻，即可享有現折優惠！
🌺滿 NT$1,050 → 可折抵 NT$60
🌺滿 NT$1,650 → 可折抵 NT$120，享免運🛒
🌺滿 NT$2,050 → 可折抵 NT$180，享免運🛒
#滿額自動折抵 #不須輸入折扣碼
#換季特賣專區單品不參與本次活動
-
還沒加入CHACHA超級VIP新貨群組嗎‼
快來動動手指成為VIP限定LINE好友吧☝
於LINE輸入ID：cha6998
成功加入後發送「我要入群」的關鍵字💬
就能即時掌握CHACHA最新服飾單品👍
🌿此VIP好友與官方LINE帳號是不同的呦🌿
-
#女裝襯衫 #藝術感襯衫 #文青風襯衫 #特色襯衫
#逢甲服飾推薦 #逢甲服飾店推薦 #逢甲女裝
#逢甲女裝推薦 #逢甲夜市女裝 #逢甲平價女裝
#逢甲夜市女裝推薦 #FengChiaNightMarket #OOTD
-
實際庫存以門市存貨為主。
若下標後有售完或斷貨，客服專員將主動協助你。
-
🌼🌺CHACHA鐵粉都知道🌺🌼
🏡官網輕鬆下單：https://www.chachagood.com/
🌐CHACHA在這：台中市西屯區福星路509號
⏰營業時間：16:00-01:00(平日)/15:00-01:00(假日)
💚加入LINE好友：@ chacha-good (記得要加@唷)",1
"金運石🔘

只有埃及出產，被譽為幸運之石，極度吸財吸金💰💰💵💰💵

能量強大⚡️辟邪、劏剎、化太歲，趕走黑運衰仔。

絕對係必備水晶！

黑體上有一度金銀色的光，或帶貓眼或成十字星光，好型好靚！相比於大部份出產，表面光滑，少天然裂紋，整批高質👍🏻 

7mm $3⏹⏹
8.5mm $4⏹⏹

🦾請積極Like & Share Post，多謝大家Suppport！ 

查詢可於🏷相片下留言，或： 
📥Inbox 
💬Signal 60800909 
📲Whatsapp 60800909 或 
https://api.whatsapp.com/send?phone=85260800909 

最好俾埋#Code(👇🏻最後有寫) /Cap相俾我，會覆得快好多🚀 

📕更多款式: https://www.facebook.com/alicesroomc/photos 

💡每條水晶經仔細挑選而穿成，但天然晶石難免會有紋理/棉絮/冰裂/礦缺/黑點/共生礦/不平整等，屬於正常情況，可接受才購買。 
💡拍攝燈光/自然光與不同顯示屏或會有色差。 

#CA金運石 #3981 #3982",1
"🤦‍♂️：初階菜鳥L1...
📷 : Canon 500D

#單眼相機📷 #canon #攝影日常 
#canon500d#sigmadc",1
"設計師 子千 @skateboarding302 

✨女生燙髮✨

_
預約請留（姓名。電話。項目。日期。時間）
Line：lihi1.cc/3HKMa/ig
地址：106台北市大安區敦化南路一段233巷23號1F
電話：02-87713286

#00燙 #韓式氣墊燙 #韓式燙髮 #女生髮型 #女生長髮 #燙髮 #燙髮推薦 #女生燙髮 #日系燙髮 #日系髮型 #韓系燙髮 #韓系髮型 #韓式氣墊燙 #剪髮 #台北剪髮 #東區剪髮 #剪髮推薦 #女生剪髮 #染髮 #台北染髮 #染髮推薦 #東區染髮 #女生染髮 
- #台北美髮 #東區美髮 #忠孝敦化美髮 #台北燙髮 #東區燙髮 #忠孝敦化燙髮",1
"僅開通4⃣️天‼️
極美の綠色～好仙好仙

📱iphone12 128G 綠
📌漂亮無傷
📌保固2022/03/20
📌電池健康度100%
📌附玻璃貼、手機殼

🉑️分期  專案價1⃣️5⃣️0⃣️0⃣️元
🉑️搭配月租  專案價8⃣️4⃣️0⃣️0⃣️元
🉑️舊機貼換

線上詢問🔜 https://lin.ee/462S1OS",1
".
《如果要消失，就請別再出現；如果要出現，就請別再消失。》",0
我跟娜娜一樣氣噗噗🙂🙂🙂,0
"店主BEL自留款😍係鋪頭著住個個都讚著得勁顯瘦💕最正超輕身風褸拼布料，著上身輕身好涼爽‼️

💕喜歡立即到JS SHOP官網自助下單⤵️
https://jsshop.online/?product=%e9%a2%a8%e8%a4%b8%e6%96%99%e6%8b%bc%e6%a3%89%e6%96%99tee-1814

總店🏠元朗壽富街60號好順福購物中心地下19號鋪（759阿信屋斜對面）
📱9677 1203（店主Bel）

分店🏘觀塘開源道62號駱駝漆大廈1座5樓D1室
📱5309 2448（棉花糖Wing）

#元朗 #元朗好順福 #好順福 #香港 #韓國 #852 #hk #hkiger #hkigshop #hongkong #hongkongonlineshop #yuenlong #korea #韓國代購 #韓國入貨 #韓國衫 #韓國牛仔衫 #觀塘 #觀塘駱駝漆大廈 #韓國時裝 #觀塘韓國時裝 #元朗韓國時裝 #韓國tee",1
"🌟酒紅x米白 $700

🏠 高雄市三多商圈美甲▪霧眉
⏰10:00-20:00
🔰LINE：@068lcdlf （l是L不是數字1）
🔰請禮貌詢問
💅🏻一日美甲DIY體驗課程

•••••••••
#高雄光療 #高雄美甲 #gelnail #nailart #nail 
#網美指甲
#平價美甲 #美甲教學 #紋繡 #霧眉
#嘟嘟唇 #韓式美甲 #高雄美甲推薦 #高雄紋繡推薦 #貓眼指甲 #大理石美甲 #鏡面美甲 #高雄三多商圈美甲 #暈染  #莫蘭迪美甲  #美甲課程 #美甲體驗課程 #美甲diy課程 #韓式霧眉 #高雄霧眉 #高雄平價霧眉 #單色光療 #歐美系美甲 #足部光療 
••••••••••
－
♡請提早2-3天前預約:
－
『 保養｜凝膠｜延甲 |  紋繡 』
—————————————————",1
"世界上是不是無良的人比有良的多
人前人樣，人後鬼樣
我沒有你聰明，但比你有良心",0
"#
快把我的悲傷都帶走
不要讓我擁有的太多
-
Minolta 5alfa Xi
film missing",0
"屯門花店（花妝薈）

訂製花束服務：
*香皂花或保鮮花玻璃罩
*鮮花花束
*香梘花花束
*乾花/木棉花/仿真花花束
*花藝擺設
*開張花籃

IG:Diy2house
FB: 花妝薈/handmade gift
WhatsApp /single
電話：9225 8609
營業時間：預約
地址；屯門置樂青山坊2號
壹號總站商場126號舖
(花妝薈）黃色區域

*本店現成香梘花花束優惠
$78至$388
現成保鮮花/香皂花玻璃罩
$388起

#花 #送花 
#花束 
#鮮花 #香梘花 #人造花
#乾花 #保鮮花 #永生花
#屯門 #仿真花 #香皂花 
#花 #木棉花 #假花
#滿天星
#花店 #母親節 
#玫瑰花 #花藝 #玻璃罩
#花藝擺設
#開張花籃
#生日禮物
#小花束
#迷你花束
#迷你小花盆
#畢業
#賀禮
#公仔花束
#畢業花束",1
"人生最開心的不是只有自己創造結果🤵
而是帶著一群人一樣創造結果❤️

故事細節在照片中有介紹
結論是與我兼職合作二周加薪16萬
在第五個月當月收入突破30萬台幣
不需要包裝畫大餅我們直接用成績單說話👄

今天全球線上365人線上Life培訓
教您如何網路行銷打造黃金店面
讓顧客自動走上門財富自動流進的系統🌍

我要在打造一批超級領導人
如果您夠渴望也願意大量學習行動
你沒資金，沒人脈，沒資源，我都有
您是我下一個栽培的人嗎，請找我面試🤵

https://line.me/ti/p/oxzFcosaTK",1
"一秒到墨爾本Brighton beach
怎麼有這麼可愛的彩色小木屋啦
#brightonbeach#melbourne #taiwantravel#penghu#beach#cottage#beachhouse#澎湖景點",0
"透視美感👉抓皺V領👉#女人味十足

蕾絲的美💃#來自於若隱若現的性感

#嬰兒級觸感😘軟蕾絲面料😘很冰涼

彈性很好💘#大胸可穿💘快點帶回家

💖IG新款通知⏩ http://bit.ly/3cP2UlM
- -👇 更 多 內 容 如 下 👇 - -
✨軟蕾絲V領彈性衣-黑色$350
💻更多照片 https://bit.ly/3tkiCgo
✨【翹臀款】復古排釦牛仔褲裙$420
💻更多照片 https://bit.ly/3tkgfKs
✨後鬆緊格子褲裙-(雙色)$290
💻更多照片 https://bit.ly/3bJJuAb
------------------------
👒網站有詳細 商品介紹 產品說明 👗",1
"沒事出門走走
😁😁😁",1
"2/14初三，回媽媽的故鄉走走。
台東南法風的小店，
遇到了店員小哥送給霓一顆小松果,
櫃台就隨意放置著小哥哥正在閱讀的哲學書。

#萊寶#霓霓#2y10m19d
#小孩穿搭#kidsootd#ootd
#育兒#育兒日記#converse 
#台東#台東景點#棉麻屋",0
"🇰🇷正韓經典時髦蛇扁鏈🇰🇷
簡單創造出時髦的感覺
去年熱賣的金色～
相信大家都有入手
今年還是依舊覺得這件單品還是很適合搭配在所有穿搭
我們多出了銀色扁蛇鏈
金/銀2色開放預購追加
#去年錯過的今年不要再錯過這款囉❤️",1
"染後隔一個半月回來修剪與京喚羽修護維持髮色
看不膩的線條挑染👏🏻
線條感的粗細與配色
都是依照髮型、頭型、穿衣風格客製化設計的喔👌🏻

⚠️需要漂髮 費工 費時
不接受趕時間的朋友喔⚠️
#台南有一個叫安妮的髮型師
追蹤IG👉🏻annihair22
與FB👉🏻安妮hair designer
可享燙染85折
壽星當月燙染75折
(需提前出示證件）

💈台南市府東街95號
📱Line: @wum9895p
🗓休假時間可以參考精選動態

營業時間 
週一至週六
11：00-20：00
週日
11：00-17：00

⚠️全預約制，預約前可以先參考一下當月行事曆，
並提前3-7天比較能預約到理想時間喔‼️

#台南安妮
#台南髮廊
#台南髮型師
#台南美髮師
#台南設計師
#原生髮廊
#台南燙髮
#台南染髮
#台南剪髮
#短髮
#耳圈染
#歐美挑染
#大波浪
#京喚羽",1
"𝒟𝑒𝓈𝒾𝑔𝓃 ❦𝒜𝓃𝓃﻿
﻿
預約詢問‣ Line ¨ @phi9641d﻿
-美甲造型8折活動至3/31日止-
﻿
﻿
▫️營業時間：am10:00-pm19:30﻿
▫️地址：台中市大甲區中華街100號2樓﻿
▫️小小工作室禁攜伴
▫️疫情期間請戴好口罩前來﻿
﻿
#美甲 #美睫 #大甲美甲 #大甲美睫 #清水美甲 #清水美睫  #海線美甲美睫 #暈染 #手繪 #6D睫毛 #3D美睫 #一層残し #eyelash썹연장 #美甲推薦 #美睫推薦 #nails",1
"謝謝再次光臨羽楓左岸
期待下一次的重逢謝謝",1
"客訂絲花襟花

喜歡湖水藍色的新娘子
為兄弟姊妹花訂製的襟花手花
▸
▸
▸
CandyTree🌲Workshop
婚禮花品  花禮訂製  花藝設計  客製手作
inquire ☞ m.me/candytreeworkshop
overview ☞ 襟花手花 #candytreecorsage
▸
#襟花 #手花 #手花手鈪 #歐式襟花
#花店 #花藝師 #花禮訂製 #絲花 #花球
#絲花花球 #花球訂造 #網上訂花
#兄弟姊妹 #婚禮 #香港花店
#corsage #boutonniere #flowerdesign
#weddingflorals #weddingflowers
#flowershop #hkflower #hkwedding
#weddinghk #hkflowershop #hkflorist
#florist #silkflowers #silkbouquet",1
"#韓國直送 🇰🇷 靚靚頭飾

$29/1

截單日： 18/3
預計到貨日： 3-6星期到貨",1
"白什麼快樂😅😂 
.
.
.
.
.
.
.
#520 #2年前躲叫招",0
3/28 金門投資分享會，歡迎參加！,1
"是早知道有這一天
但聽你親口說要去當兵
心中還是忍不住的眼淚🥲
你不想要氣氛很僵所以努力逗笑了
謝謝你因為有你一切很幸福😍
世界上最好的人就是邊伯賢
會一直等你回來認真生活的
要健康平安哦 내사랑♥
真的很愛你 謝謝你
진짜 너무 사랑해 고마워요 백현아",0
"⚠️掉髮問題
ALTER EGO 艾特伊果
能量新生水分子(居家．滴管)
改善脆弱頭皮與稀疏髮量，植萃海甘藍籽、
薄荷精油強化滋養頭皮機能，維護頭皮的健康，使髮膚更強韌

使用方法 
使用前請先搖晃，適用於洗淨後頭皮，
取適量均勻塗抹於頭皮，
指腹逆毛流按摩至完全吸收，無須沖洗。
 
※不含硫酸鹽、石蠟、矽膠、合成染料等化學添加物
 
#掉髮 #生髮 #產後掉髮 #壓力 #艾特伊果 #能量新生水分子 #新竹 #竹北 #實體店面 #頭皮去角質 #頭皮護理#新竹smilehairsalon",1
"_
許一個小小的願望：
 希望明天不會脹氣。",0
"超可愛條紋貓頭拖鞋！😍😍😍
3月17日新貨：
NoaFamily條紋貓頭拖鞋
(黑白貓、虎紋貓、三色貓三款)
(26cm長)($148/會員價$133)

*買滿$500可做永久會員，或買滿$100可得一個印花，三個月內儲夠五個印花也可做永久會員，之後購物有九折。
*購物方法：可親臨銅鑼灣本店購買或順豐到付，購物滿$450可包運費到順豐站，但只包細件貨品(不包書本、罐頭)，大件或過重的貨品需自付運費。
*付款方式：本店只收現金或EPS，如網購可入數到匯豐戶口：0250067634或中銀戶口:012-932-1-006372-7，亦可Payme或轉數快付款。
*海外郵購需支付郵費，購物滿$300可接受Paypal付款，並須另付5%手續費，購物滿$500可免收手續費。
*台灣客人可入數到台灣銀行戶口(詳情請inbox查詢)

流浪貓雜貨
本店地址：銅鑼灣渣甸街37-39號1樓B(木衛二對面)
營業時間：3:00pm-9:00pm
網址：www.straycat.com.hk
電話：2836 6328

#貓 #黑白貓 #虎紋貓 #三色貓 #貓拖鞋 #拖鞋 #清爽 #夏天 #NoaFamily #日用品 #家居用品 #家居 #實用 #必需品 #可愛 #cute #得意 #搶手貨 #kawaii #萌爆 #超萌 #靚靚 #貓迷 #貓精品 #onlineshop #流浪貓雜貨",1
"公告公告❗️
明日3/16（二）
因員工訓練及春酒公休一天唷～
3/17（三）正常營業🈺️
寶貝們明天不要白跑一趟囉 ❤️",1
樹的浪漫。,0
"🇹🇼台灣代購15/3截單🇹🇼
🌟ROBINMAY全馬最低價🌟
喬伊菱格胸/後背包RM299
#凡購買2個包包可獲得現金回扣
#全馬包郵 #授權認證代購
🔥🔥新品上市🔥🔥
歡迎pm詢問",1
"中華多利～ 
  讓人懷念的成龍電影「快餐車」也是我幼稚園的回憶",1
"WOODZ 2nd Mini Album WOOPS 
\久違的專輯開箱/

一直蠻喜愛曹承衍的拍攝表現力。如果整本寫真裡都是同樣感覺的美照，美歸美，但無聊也難免。能夠被捕捉與概念契合、同時表現個人特質的樣貌，永遠看不膩，這就是迷人的原因之一。

#WOODZ #WOOPS #choseungyoun",0
好吃，但等了四十分鐘😆 #ramen #taipei #taiwan #foodporn,0
"偶爾一個人來趟輕旅行也是不錯~
想走就走，想停就停
時間完全由你支配~

#得恩堂眼鏡
#專業驗配
#OMG眼鏡",1
"#20200307 #臺中資訊盃 #9.8k #成功嶺 沒跑進去傻眼
#路線改的有點火大 
這次 #吃吃喝喝 還有一百多名到底後面有多少人是來玩的
#擠爆的人潮 
#黃金砲彈保溫杯
@kevinlin12132007 被人潮擠到跑不下去的男人，直接跟路邊涼亭的阿姨開始聊天等我。
翔傑妤庭下次再一起跑🏃🏻‍♀️🏃‍♂️🏃",0
為了免費鮭魚改名也未免太窮酸了吧🧏‍♂️怎麼沒有遠雄、興富發、陶朱隱園、香奈兒、愛馬仕、勞力士、保時捷改名活動啊～生死簿減壽都願意耶🙋‍♂️ #2021 #march #happiness #foodie #foodporn #foodphotography #yummy #delicious #japan #dinner #foods #hungry #foodgasm #japanesefood #instafood #foodstagram #eat #eating #dinner #instagood #instalike #instadaily #photooftheday #foodblogger #instafood #holiday #sunday #sundayfunday #nike #louisvuitton @nike @louisvuitton,0
"燒肉 就是要 肉你好

💙肉你好
又到了用餐時刻～
想不到要選哪間好餐廳嗎🍴
第一推薦當然是忠孝復興的肉你好
服務親切食材新鮮 好吃好玩又好喝🍺
快來找我們吃肉肉

🔥🔥🔥越夜越美麗🎊🎊🎊
1 加入肉你好會員 立刻請您喝生啤或是無酒精飲料🍾️
2 幫您慶生 好歡樂 🤪

⭕️✨就是這麼的好康✨⭕️

#肉你好 #忠孝復興 #大安區 #東區
#台北美食 #台北燒肉 #忠孝復興美食
#大安區美食 #東區美食 #燒肉
#大安區燒烤#台北燒烤#東區燒烤
#忠孝復興美食 #日式燒肉
#燒肉推薦 #網美餐廳 #網美
#打卡餐廳 #bbq #美食",1
"202103___
-
17歲的青春
因你們而完美
-
青春無悔",0
"❤️
夜闖中環
放假通常都唔想留係中環
帶埋福仔黎除外😌
#PoodleFukFuk #Central #Walk
#繼續龜速post相 #staycation
#MurrayHotel #dogcation",0
"感覺太低調了
那就放一下好了❣️

#飛翔娛樂 
#徵百萬主播
#jhshop 
#徵香水批發",0
"全世界最好的你
情人節快樂🤍💙",0
"一整天都是閃粉的天下 ✨✨✨✨✨
ℕᎯℐℒЅ ℬᎽ  Ꮗℐℕℕℐℰ

🦋如需預約請告知要預約屏東店或台中店

🦋請傳款式圖案（照片都有色差與濾鏡調色，沒辦法保證一模一樣，請您體諒）
🦋如需延甲請提早告知
🦋如需指定美甲師請記得和我們說

🕌AyeYes 
📱08-7386688
💌Line:@isj6703d
 屏東店 📮屏東市豐榮街159號（近廣東路與建豐路）

📲 0903-205-262
Line:@564mcjbu
台中店📪 406台灣台中市北屯區綏遠路二段255號（近文心路四段與崇德路二段）

#ayeyesnail#Nail#weddingnails#leafgel#Art#Taiwan#leafgel#nail#ネイルアート #ネイル#光療凝膠指甲#美甲#Ayeyes#暈染 #大理石暈染#貓眼石凝膠#屏東美甲#屏東美睫#足部光療#足部深層保養#日式保養#完美單色
#美甲教學#屏東美甲教學#屏東美睫教學

美甲美睫課程可享分期，你還再跟別人借信用卡只為享分期？
零卡也能分期買
還沒申辦零卡分期會員嗎？
大家都推薦👉  https://0card.cc/fbfan
　�#中租零卡分期  #免卡分期 #無卡分期�

Leafgel高級講師：http://leafgel-premium.net/education/os_prof/os_win_112.html",1
